Period_years,Power
5.536159600997506,0.16692397393235311
5.522388059701492,0.16921834457348459
5.508684863523573,0.17152229606457703
5.495049504950494,0.17383572530124772
5.481481481481482,0.17615851413390554
5.467980295566502,0.17849052657274683
5.454545454545454,0.18083160608484122
5.4411764705882355,0.1831815729913068
5.427872860635697,0.18554022197455347
5.414634146341464,0.18790731970425473
5.401459854014598,0.19028260259066956
5.3883495145631075,0.19266577467212787
5.375302663438256,0.1950565056467059
5.36231884057971,0.19745442905233515
5.349397590361446,0.19985914060382273
5.336538461538461,0.2022701966917742
5.323741007194245,0.20468711304875753
5.311004784688995,0.2071093635867439
5.298329355608591,0.20953637941049255
5.285714285714286,0.21196754800884926
5.2731591448931106,0.21440221262616244
5.260663507109005,0.21683967181609845
5.248226950354609,0.21927917917677614
5.235849056603773,0.2217199432676374
5.223529411764706,0.22416112770733182
5.211267605633803,0.2266018514491026
5.1990632318501175,0.2290411892317951
5.186915887850467,0.2314781722024404
5.174825174825175,0.2339117887060969
5.162790697674418,0.23634098523722055
5.150812064965197,0.23876466754672132
5.138888888888888,0.24118170189874322
5.127020785219399,0.24359091646900155
5.11520737327189,0.24599110287727535
5.1034482758620685,0.24838101784642364
5.091743119266055,0.250759384978221
5.080091533180778,0.25312489663724086
5.068493150684931,0.2554762159347321
5.056947608200455,0.2578119788009035
5.045454545454545,0.26013079613726303
5.034013605442177,0.26243125603971634
5.02262443438914,0.2647119260813402
5.011286681715576,0.2669713556457638
5.0,0.26920807830264715
4.988764044943819,0.2714206142140467
4.9775784753363235,0.27360747256375706
4.966442953020134,0.2757671540013443
4.955357142857142,0.27789815309093097
4.944320712694878,0.2799989607582114
4.933333333333333,0.2820680667267521
4.92239467849224,0.284103961938519
4.9115044247787605,0.2861051409494532
4.900662251655628,0.2880701042960209
4.889867841409691,0.28999736082699107
4.879120879120879,0.29188542999450723
4.868421052631579,0.2937328441009605
4.857768052516411,0.29553815049797283
4.847161572052402,0.29729991373398285
4.836601307189542,0.2990167176469083
4.826086956521739,0.30068716740220874
4.815618221258134,0.30230989147198223
4.805194805194804,0.30388354355582153
4.794816414686825,0.30540680444232887
4.7844827586206895,0.306878383811593
4.774193548387096,0.3082970219773414
4.763948497854077,0.309661491572417
4.7537473233404715,0.3109705991755532
4.743589743589744,0.3122231868828949
4.733475479744136,0.3134181338252631
4.723404255319148,0.3145543576331041
4.713375796178344,0.3156308158512395
4.703389830508474,0.3166465073057161
4.693446088794926,0.31760047342560455
4.6835443037974684,0.31849179952187007
4.673684210526315,0.3193196160254146
4.663865546218487,0.3200830996886195
4.654088050314465,0.32078147475047075
4.644351464435147,0.3214140140701509
4.634655532359082,0.3219800402296593
4.625,0.3224789266091704
4.615384615384615,0.3229100984357027
4.605809128630705,0.32327303380907774
4.596273291925465,0.3235672647042705
4.586776859504132,0.32379237795409743
4.577319587628866,0.32394801621164415
4.567901234567901,0.3240338788937742
4.558521560574948,0.3240497231069228
4.549180327868852,0.32399536455423406
4.5398773006134965,0.3238706784250222
4.530612244897959,0.3236756002643453
4.521384928716905,0.32341012682462694
4.51219512195122,0.323074316894239
4.503042596348884,0.32266829210489995
4.493927125506072,0.32219223771303107
4.484848484848484,0.3216464033548966
4.475806451612903,0.3210311037699995
4.466800804828974,0.32034671949205695
4.457831325301204,0.3195936975018206
4.448897795591182,0.3187725518386694
4.4399999999999995,0.3178838641658373
4.431137724550898,0.3169282842857167
4.422310756972111,0.3159065305977713
4.41351888667992,0.31481939049633667
4.404761904761904,0.3136677207002415
4.3960396039603955,0.31245244750954915
4.387351778656126,0.3111745669823712
4.378698224852071,0.3098351450266403
4.3700787401574805,0.30843531739750535
4.361493123772102,0.3069762895977679
4.352941176470588,0.30545933667015207
4.344422700587084,0.30388580287838995
4.3359375,0.30225710126696453
4.327485380116959,0.30057471309676975
4.319066147859922,0.29884018714602484
4.310679611650485,0.297055138873474
4.3023255813953485,0.2952212494356345
4.294003868471953,0.2933402645540972
4.285714285714286,0.29141399322585493
4.277456647398844,0.28944430627282686
4.269230769230769,0.28743313472670856
4.2610364683301345,0.28538246804321643
4.25287356321839,0.28329435214569637
4.244741873804971,0.281170887292303
4.236641221374046,0.27901422576805285
4.228571428571429,0.27682656939825034
4.220532319391635,0.27461016688574336
4.212523719165085,0.2723673109700005
4.204545454545454,0.270100335413193
4.196597353497165,0.26781161181265306
4.188679245283018,0.2655035462464723
4.1807909604519775,0.26317857575434284
4.172932330827067,0.2608391646626072
4.165103189493433,0.2584878007570857
4.157303370786517,0.25612699131451516
4.149532710280374,0.2537592589999618
4.141791044776119,0.2513871376413212
4.134078212290503,0.2490131678903721
4.12639405204461,0.24663989278527615
4.11873840445269,0.24426985322399036
4.111111111111111,0.24190558336530169
4.10351201478743,0.23954960597042035
4.095940959409594,0.23720442770165592
4.088397790055248,0.2348725343923057
4.080882352941177,0.23255638630735043
4.073394495412844,0.23025841340826472
4.065934065934066,0.22798101064260112
4.058500914076782,0.22572653327360714
4.0510948905109485,0.22349729226930032
4.043715846994536,0.2212955497674929
4.036363636363636,0.21912351463459911
4.029038112522685,0.21698333813744056
4.021739130434782,0.21487710974202157
4.014466546112115,0.21280685305870253
4.007220216606498,0.21077452194848706
4.0,0.20878199680651383
3.9928057553956835,0.2068310810360391
3.9856373429084377,0.204923497729186
3.9784946236559136,0.20306088656421628
3.9713774597495526,0.20124480093343372
3.9642857142857144,0.1994767053107199
3.9572192513368982,0.19775797286942373
3.95017793594306,0.1960898833567847
3.9431616341030193,0.1944736212342753
3.936170212765957,0.1929102740865413
3.9292035398230087,0.19140083130516278
3.92226148409894,0.1899461830484668
3.9153439153439153,0.18854711948008088
3.9084507042253516,0.1872043302843034
3.9015817223198592,0.1859184044593792
3.894736842105263,0.18468983038319914
3.8879159369527145,0.18351899615008793
3.8811188811188813,0.18240619017104662
3.8743455497382198,0.181351602033402
3.8675958188153308,0.18035532361041312
3.860869565217391,0.17941735041391593
3.8541666666666665,0.17853758317962437
3.847487001733102,0.17771582967563135
3.8408304498269894,0.1769518067221064
3.8341968911917097,0.17624514241231082
3.827586206896551,0.175595378520273
3.8209982788296037,0.17500197308495352
3.8144329896907214,0.17446430315640493
3.8078902229845624,0.17398166769062726
3.8013698630136985,0.1735532905805278
3.794871794871795,0.1731783238085084
3.7883959044368596,0.17285585070739073
3.7819420783645654,0.1725848893162828
3.7755102040816326,0.17236439581801818
3.769100169779287,0.17219326804475665
3.76271186440678,0.1720703490393479
3.7563451776649748,0.17199443065926304
3.7499999999999996,0.17196425721227843
3.743676222596964,0.17197852911036646
3.737373737373737,0.17203590653283168
3.73109243697479,0.1721350130865226
3.7248322147651005,0.17227443945399928
3.7185929648241203,0.17245274701929783
3.712374581939799,0.17266847146438813
3.706176961602671,0.17292012632500975
3.6999999999999997,0.17320620650171087
3.693843594009983,0.17352519171679415
3.6877076411960132,0.17387554991194834
3.6815920398009947,0.1742557405799924
3.6754966887417218,0.17466421802702117
3.6694214876033056,0.17509943455860882
3.663366336633663,0.1755598435872226
3.657331136738056,0.17604390265741973
3.651315789473684,0.1765500763852644
3.6453201970443345,0.17707683930969584
3.6393442622950816,0.17762267865398132
3.6333878887070377,0.17818609699548357
3.627450980392157,0.1787656148424121
3.6215334420880914,0.17935977311629178
3.6156351791530943,0.1799671355403924
3.6097560975609753,0.180586290932957
3.6038961038961035,0.18121585540510815
3.59805510534846,0.18185447446401637
3.5922330097087376,0.18250082502127313
3.5864297253634896,0.18315361730598254
3.5806451612903225,0.18381159668461866
3.57487922705314,0.1844735453868583
3.5691318327974275,0.18513828413804923
3.5634028892455856,0.18580467369962753
3.5576923076923075,0.1864716163169426
3.552,0.1871380570755222
3.546325878594249,0.1878029851661792
3.54066985645933,0.18846543505906163
3.535031847133758,0.18912448758691353
3.5294117647058822,0.1897792709376957
3.5238095238095237,0.1904289615563298
3.5182250396196513,0.19107278495603902
3.512658227848101,0.19171001643744526
3.5071090047393363,0.1923399817170759
3.501577287066246,0.19296205746292197
3.4960629921259843,0.19357567173720083
3.490566037735849,0.19418030434513894
3.4850863422291996,0.1947754870888324
3.4796238244514104,0.19536080392534452
3.474178403755868,0.19593589102697156
3.46875,0.19650043674356715
3.4633385335413416,0.19705418146469922
3.457943925233645,0.1975969173805196
3.452566096423017,0.19812848813985773
3.447204968944099,0.19864878840468395
3.441860465116279,0.19915776329802753
3.436532507739938,0.19965540774622353
3.4312210200927358,0.20014176571253184
3.425925925925926,0.20061692932195707
3.420647149460709,0.2010810378760277
3.4153846153846152,0.20153427675697813
3.410138248847926,0.20197687622107358
3.4049079754601226,0.2024091100802159
3.3996937212863707,0.20283129427293467
3.3944954128440368,0.2032437853245591
3.389312977099236,0.20364697869759527
3.3841463414634143,0.20404130703368176
3.378995433789954,0.20442723828868825
3.3738601823708203,0.20480527376333285
3.368740515933232,0.20517594603146078
3.3636363636363638,0.20553981676990607
3.358547655068078,0.20589747449288773
3.3534743202416917,0.20624953219558875
3.34841628959276,0.2065966249114898
3.3433734939759034,0.20693940718883308
3.338345864661654,0.2072785504918147
3.3333333333333335,0.20761474053335865
3.328335832083958,0.2079486745457844
3.3233532934131733,0.20828105849721135
3.318385650224215,0.20861260426129882
3.3134328358208953,0.20894402674882814
